"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"COD_SENADOR";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"NOME_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"2153779";"Nota Fiscal Eletrônica";"2020";"11";"5535";"TELMÁRIO MOTA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02.319.809/0001-06";"COLEGIAL MEGA SOTRE - NRP MENEZES EPP";"000042211";"2020-11-30";;"465,00"
"2151587";"Nota Fiscal Eletrônica";"2020";"11";"5535";"TELMÁRIO MOTA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"34.796.334/0001-35";"O BOMBONZÃO LTDA";"277007";"2020-11-09";;"15,56"
"2152307";"Nota Fiscal Eletrônica";"2020";"11";"5535";"TELMÁRIO MOTA";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"03.659.014/0001-00";"VASCONCELOS E RODRIGUES LTDA";"1646";"2020-11-23";;"140,00"
"2152312";"Nota Fiscal Eletrônica";"2020";"11";"5535";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"04.653.101/0001-12";"EDITORA BOA VISTA LTDA.";"21353";"2020-11-24";;"2200,00"
"2152313";"Nota Fiscal Eletrônica";"2020";"11";"5535";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"07.343.176/0001-95";"GRÁFICA MAXTER LTDA.";"3491";"2020-11-25";;"35000,00"
"2152308";"Nota Fiscal Eletrônica";"2020";"11";"5535";"TELMÁRIO MOTA";"Divulgação da atividade parlamentar";"23.614.840/0001-40";"M M PEREIRA - ME";"131";"2020-11-23";;"15000,00"
"2152310";"Cupom Fiscal";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.939.533/0003-19";"ARNOGAS E CIA LTDA";"20662";"2020-11-23";;"100,00"
"2152317";"Nota Fiscal Eletrônica";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"05.939.533/0003-19";"ARNOGAS E CIA LTDA";"4551";"2020-11-25";;"50,00"
"2151589";"Cupom Fiscal";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.796.544/0001-37";"Auto Posto Parque das Nações";"229504";"2020-11-09";;"244,67"
"2152303";"Nota Fiscal Eletrônica";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"15.369.957/0001-87";"AUTO POSTO PREMIUM LTDA.";"3620";"2020-11-12";;"39,27"
"2150973";"Cupom Fiscal";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.187.151/0001-51";"BORGES DAHER COMÉRCIO DE DERIVADO DE PETROLEO LTDA";"52141";"2020-11-01";;"180,00"
"2152296";"Cupom Fiscal";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.187.151/0001-51";"BORGES DAHER COMÉRCIO DE DERIVADO DE PETROLEO LTDA";"53089";"2020-11-24";;"190,80"
"2150975";"Cupom Fiscal";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"27.522.923/0001-60";"CASARÃO DA VILA RESTAURANTE LTDA";"88925";"2020-11-03";;"33,29"
"2152304";"Cupom Fiscal";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"22.891.329/0001-22";"CHURRASCARIA XURIMA";"2791";"2020-11-17";;"588,20"
"2152306";"Cupom Fiscal";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"22.891.329/0001-22";"CHURRASCARIA XURIMA";"2793";"2020-11-18";;"114,00"
"2152311";"Cupom Fiscal";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"22.891.329/0001-22";"CHURRASCARIA XURIMA";"2827";"2020-11-24";;"133,00"
"2152299";"Cupom Fiscal";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"22.891.329/0001-22";"CHURRASCARIA XURIMA";"2834";"2020-11-25";;"114,00"
"2152301";"Cupom Fiscal";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"22.891.329/0001-22";"CHURRASCARIA XURIMA";"2845";"2020-11-26";;"138,00"
"2152328";"Recibo";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"511.***.***-20";"Cristenes Augusto Tavares O. Montenegro";"001";"2020-11-26";;"9000,00"
"2152316";"Recibo";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"287.***.***-04";"DAURA DE OLIVEIRA PAIVA";"020";"2020-11-23";;"18000,00"
"2150976";"Nota Fiscal Eletrônica";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.468.484/0002-41";"kotinski e Cia Ltda";"229";"2020-11-03";;"650,00"
"2151588";"Nota Fiscal Eletrônica";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.468.484/0002-41";"kotinski e Cia Ltda";"000.000.258";"2020-11-16";;"698,50"
"2152315";"Nota Fiscal Eletrônica";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.468.484/0002-41";"kotinski e Cia Ltda";"277";"2020-11-25";;"1000,00"
"2152302";"Nota Fiscal Eletrônica";"2020";"11";"5535";"TELMÁRIO MOTA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"01.468.484/0002-41";"kotinski e Cia Ltda";"279";"2020-11-26";;"500,00"
"2144811";"Nota Fiscal Eletrônica";"2020";"5";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.196.128/0001-60";"Dom Pedro Auto Posto LTDA.";"26700";"2020-05-19";"Despesa com combustível para veículo utilizado em atividade parlamentar no estado de Mato Grosso.";"601,60"
"2144610";"Nota Fiscal Eletrônica";"2020";"5";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.884.038/0001-86";"FRATELLI POSTO DE COMBUSTÍVEIS LTDA";"13483";"2020-05-11";"Despesa com combustível para veículo utilizado durante a atividade parlamentar.";"100,00"
"2145734";"Nota Fiscal Eletrônica";"2020";"5";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"08.884.038/0001-86";"FRATELLI POSTO DE COMBUSTÍVEIS LTDA";"14662";"2020-05-25";"Despesa com combustível para veículo utilizado durante a atividade parlamentar.";"176,63"
"2145758";"Nota Fiscal Eletrônica";"2020";"5";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.094.917/0001-41";"Metropolitano Comércio de Comb.";"16539";"2020-05-09";"Despesa com combustível utilizado durante atividade parlamentar no estado de Mato Grosso.";"104,86"
"2145760";"Nota Fiscal Eletrônica";"2020";"5";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.094.917/0001-41";"Metropolitano Comércio de Comb.";"16987";"2020-05-18";"Despesa com combustível utilizado durante atividade parlamentar no estado de Mato Grosso.";"89,89"
"2145761";"Nota Fiscal Eletrônica";"2020";"5";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.094.917/0001-41";"Metropolitano Comércio de Comb.";"17420";"2020-05-25";"Despesa com combustível utilizado durante atividade parlamentar no estado de Mato Grosso.";"108,16"
"2145762";"Nota Fiscal Eletrônica";"2020";"5";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"07.094.917/0001-41";"Metropolitano Comércio de Comb.";"17708";"2020-05-29";"Despesa com combustível utilizado durante atividade parlamentar no estado de Mato Grosso.";"84,68"
"2144954";"Recibo";"2020";"5";"1173";"WELLINGTON FAGUNDES";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.031.708/0001-00";"Sindicato dos Permissionários de Táxis e Motoristas Auxiliares do Distrito Federal - SINPETAXI";"1529";"2020-05-25";"Serviço de táxi utilizado durante as atividades parlamentares.";"20,00"
"2148016";"Nota Fiscal Eletrônica";"2020";"6";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"18.821.076/0001-43";"Brava Telecomunicações Rondonópolis LTDA.";"000.006.681";"2020-06-01";"Despesa com acesso à internet para o escritório parlamentar no estado de Mato Grosso.";"286,00"
"2145293";"Boleto";"2020";"6";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.974.138/0001-54";"CONDOMINIO EDIFICIO ACIR";"20/200641-0";"2020-05-25";"Despesa com taxa de condomínio do mês de junho, do escritório utilizado para as atividades parlamentares no estado de Mato Grosso.";"477,95"
"2145294";"Boleto";"2020";"6";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.974.138/0001-54";"CONDOMINIO EDIFICIO ACIR";"20/200642-9";"2020-05-25";"Despesa com taxa de condomínio do mês de junho, do escritório utilizado para as atividades parlamentares no estado de Mato Grosso.";"504,31"
"2145295";"Boleto";"2020";"6";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"01.974.138/0001-54";"CONDOMINIO EDIFICIO ACIR";"20/200643-7";"2020-05-25";"Despesa com taxa de condomínio do mês de junho, do escritório utilizado para as atividades parlamentares no estado de Mato Grosso.";"504,31"
"2145361";"Boleto";"2020";"6";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"15.731.377/0001-98";"Edifício Comercial Top Tower Center";"00000991993P";"2020-05-25";"Despesa com taxa de condomínio do mês de junho, do escritório utilizado para as atividades parlamentares no estado de Mato Grosso.";"1164,29"
"2147632";"Fatura";"2020";"6";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03.467.321/0001-99";"Energisa Mato Grosso - Distribuidora de Energia S/A";"035463731";"2020-06-12";"Despesa referente ao serviço de fornecimento de energia elétrica no mês de junho, do escritório utilizado para as atividades parlamentares no Estado de Mato Grosso.";"338,60"
"2149850";"Fatura";"2020";"6";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03.467.321/0001-99";"Energisa Mato Grosso - Distribuidora de Energia S/A";"9363147";"2020-06-17";"Despesa referente ao serviço de fornecimento de energia elétrica, no mês de agosto, do escritório utilizado para as atividades parlamentares no Estado de Mato Grosso.";"51,03"
"2149849";"Fatura";"2020";"6";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"03.467.321/0001-99";"Energisa Mato Grosso - Distribuidora de Energia S/A";"9361658";"2020-06-17";"Despesa referente ao serviço de fornecimento de energia elétrica, no mês de agosto, do escritório utilizado para as atividades parlamentares no Estado de Mato Grosso.";"103,79"
"2147627";"Recibo";"2020";"6";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"029.***.***-01";"Heloísa Stela Lima Ferreira";"09";"2020-06-25";"Despesa de aluguel de sala comercial utilizada para atividade parlamentar no Estado de Mato Grosso.";"4400,00"
"2147937";"Fatura";"2020";"6";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefonica Brasil S/A";"1085685761-0";"2020-06-19";"Despesa com o pagamento referente ao serviço de utilização de linha de telefonia fixa utilizada para as atividades parlamentares no escritório em Mato Grosso.";"195,78"
"2147938";"Fatura";"2020";"6";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Telefonica Brasil S/A";"1085698615-0";"2020-06-19";"Despesa com o pagamento referente ao serviço de utilização de linha de telefonia fixa utilizada para as atividades parlamentares no escritório em Mato Grosso.";"202,88"
"2147940";"Fatura";"2020";"6";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0027-00";"Telefônica Brasil S.A";"1075573241-0";"2020-06-01";"Despesa com o pagamento referente ao serviço de utilização de linha de telefonia fixa utilizada para as atividades parlamentares no escritório em Mato Grosso.";"252,08"
"2146509";"Nota Fiscal Eletrônica";"2020";"6";"1173";"WELLINGTON FAGUNDES";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"09.093.813/0001-48";"Titânia Com. e Serv. de Tecnologia de Inf. LTDA.";"232586";"2020-06-20";"Despesa com internet banda larga para o escritório parlamentar.";"359,00"
"2152916";"Recibo";"2020";"12";"90";"JOSÉ SERRA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.895.646/0001-87";"UBER DO BRASIL TECNOLOGIA LTDA";;"2020-12-08";"Senador José Serra – Despesa com transporte privado urbano mediante aplicativo.";"34,19"
"2153493";"Recibo";"2020";"12";"90";"JOSÉ SERRA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.895.646/0001-87";"UBER DO BRASIL TECNOLOGIA LTDA";;"2020-12-08";"Senador José Serra - Despesa com serviço de taxi com servidor para o exercício da atividade parlamentar.";"76,28"
"2152918";"Passagem / Bilhete / Código Localizador";"2020";"12";"90";"JOSÉ SERRA";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA";"CCSMME";"2020-11-30";"Companhia Aérea: LATAM, Localizador: CCSMME. Passageiros: CINTIA PRISCILA NUNES (Matrícula 235699, COMISSIONADO), Voo: 3131 - BRASÍLIA / SÃO PAULO - 02/12/20; ";"946,91"
"2153496";"Passagem / Bilhete / Código Localizador";"2020";"12";"90";"JOSÉ SERRA";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA";"MJKNKS";"2020-12-08";"Companhia Aérea: GOL, Localizador: MJKNKS. Passageiros: CINTIA PRISCILA NUNES (Matrícula 235699, COMISSIONADO), Voo: 1122 - SÃO PAULO / BRASÍLIA - 08/12/20; ";"1944,68"
"2139215";"Boleto";"2020";"1";"5929";"JUÍZA SELMA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.663.681/0001-01";"CONSULTESE";"1404/306";"2020-01-14";;"1307,20"
"2139221";"Recibo";"2020";"1";"5929";"JUÍZA SELMA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"691.***.***-91";"FILIPE GIMENES DE FREITAS";"01/2020";"2020-01-01";;"6500,00"
"2139217";"Fatura";"2020";"1";"5929";"JUÍZA SELMA";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"VIVO";"0984602405-0";"2020-01-01";;"145,49"
"2139199";"Cupom Fiscal";"2020";"1";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09.001.879/0003-22";"COMERCIAL AMAZONIA DE PETROLEO LTDA";"000128360";"2020-01-31";;"93,51"
"2139202";"Fatura";"2020";"1";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"26.075.587/0001-91";"JDO LOCADORA DE VEICULOS EIREL";"000273";"2020-01-21";;"500,00"
"2139204";"Nota Fiscal Eletrônica";"2020";"1";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.773.930/0001-02";"WJM COMERCIO DE COMB. E LUB. LTDA - EPP-LTD";"000.114.434";"2020-01-07";;"164,13"
"2139209";"Nota Fiscal Eletrônica";"2020";"1";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.773.930/0001-02";"WJM COMERCIO DE COMB. E LUB. LTDA - EPP-LTD";"000.114.491";"2020-01-15";;"123,49"
"2139211";"Nota Fiscal Eletrônica";"2020";"1";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.773.930/0001-02";"WJM COMERCIO DE COMB. E LUB. LTDA - EPP-LTD";"000.114.537";"2020-01-22";;"200,01"
"2139212";"Nota Fiscal Eletrônica";"2020";"1";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.773.930/0001-02";"WJM COMERCIO DE COMB. E LUB. LTDA - EPP-LTD";"000.114.576";"2020-01-28";;"202,59"
"2139213";"Nota Fiscal Eletrônica";"2020";"1";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.773.930/0001-02";"WJM COMERCIO DE COMB. E LUB. LTDA - EPP-LTD";"000.114.596";"2020-01-31";;"220,01"
"2139823";"Nota Fiscal Eletrônica";"2020";"2";"5929";"JUÍZA SELMA";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"33.433.402/0001-39";"A BRONCA POPULAR";"14";"2020-02-05";;"500,00"
"2139824";"Nota Fiscal Eletrônica";"2020";"2";"5929";"JUÍZA SELMA";"Divulgação da atividade parlamentar";"02.327.858/0001-90";"MIDIA NEWS";"2966";"2020-02-06";;"750,00"
"2139843";"Nota Fiscal Eletrônica";"2020";"2";"5929";"JUÍZA SELMA";"Divulgação da atividade parlamentar";"08.604.674/0001-07";"RDNEWS SITE DE NOTICIAS LTDA";"2210";"2020-02-10";;"2000,00"
"2139238";"Cupom Fiscal";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.162.964/0001-61";"AUTO POSTO BRASILIA II LTDA";"339995";"2020-02-01";;"275,01"
"2140568";"Cupom Fiscal";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.162.964/0001-61";"AUTO POSTO BRASILIA II LTDA";"344450";"2020-02-14";;"230,30"
"2139229";"Cupom Fiscal";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"34.703.350/0001-36";"AUTO POSTO CARINHOSO LTDA";"408";"2020-02-01";;"135,01"
"2141129";"Cupom Fiscal";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"27.098.262/0001-97";"AUTO POSTO TRACAJA LTDA";"117178";"2020-02-19";;"171,96"
"2142113";"Nota Fiscal Eletrônica";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.823.845/0001-02";"BOSQUE DA SAÚDE COMERCIO DE COMBUSTIVEL LTDA";"000.010.500";"2020-02-26";;"123,56"
"2142234";"Nota Fiscal Eletrônica";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.823.845/0001-02";"BOSQUE DA SAÚDE COMERCIO DE COMBUSTIVEL LTDA";"000.010.519";"2020-02-28";;"160,37"
"2139225";"Nota Fiscal Eletrônica";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"03.987.772/0001-57";"CASA DA PONTE HOTEL";"03461";"2020-02-02";;"225,00"
"2139233";"Cupom Fiscal";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.896.716/0001-44";"D E CERUTTI & CIA LTDA";"001.514.942";"2020-02-01";;"84,35"
"2140574";"Cupom Fiscal";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.896.716/0001-44";"D E CERUTTI & CIA LTDA";"000.002.246";"2020-02-14";;"140,15"
"2141131";"Nota Fiscal Eletrônica";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"14.225.886/0001-86";"HOTEL BRASILIA I";"06551";"2020-03-20";;"200,00"
"2141375";"Fatura";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"26.075.587/0001-91";"JDO LOCADORA DE VEICULOS EIREL";"000287";"2020-02-20";;"3660,00"
"2139227";"Nota Fiscal Eletrônica";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"09.074.896/0001-28";"PADRA E OLIVEIRA LTDA-ME";"2710";"2020-02-01";;"134,20"
"2140571";"Cupom Fiscal";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"37.514.783/0002-12";"PETROPAULO COMERCIO DE DERIVADOS DE PETROLEO";"000.253.369";"2020-02-13";;"154,06"
"2141128";"Cupom Fiscal";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"00.135.201/0001-04";"POSTO ALDO PRIMAVERA LTDA";"000951554";"2020-02-20";;"197,55"
"2140566";"Cupom Fiscal";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"11.204.908/0001-33";"POSTO PARAISO COM. DE DER. DE PET.";"182918";"2020-02-14";;"103,99"
"2139240";"Cupom Fiscal";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"23.891.404/0001-18";"REDE MAIS COMERCIO DE COMBUSTIVEIS LTDA";"000308896";"2020-02-01";;"125,60"
"2141408";"Recibo";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.895.646/0001-87";"UBER";;"2020-02-06";;"8,87"
"2141427";"Recibo";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.895.646/0001-87";"UBER";;"2020-02-07";;"24,33"
"2141428";"Recibo";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.895.646/0001-87";"UBER";;"2020-02-10";;"19,07"
"2141420";"Recibo";"2020";"2";"5929";"JUÍZA SELMA";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.895.646/0001-87";"UBER";;"2020-02-11";;"6,82"
"2146501";"Nota Fiscal Eletrônica";"2020";"6";"5926";"LUCAS BARRETO";"Divulgação da atividade parlamentar";"22.188.950/0001-24";"Walderney Barbosa Pantaleao";"57";"2020-07-01";;"2500,00"
"2146231";"Nota Fiscal Eletrônica";"2020";"6";"5926";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"04.830.139/0001-13";"Amauto Amapá Automóveis Ltda";"2973";"2020-06-26";;"8000,00"
"2145367";"Nota Fiscal Eletrônica";"2020";"6";"5926";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.163.903/0001-19";"Souza & Cavalcante Comércio Ltda";"3624";"2020-06-04";;"230,00"
"2145772";"Nota Fiscal Eletrônica";"2020";"6";"5926";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.163.903/0001-19";"Souza & Cavalcante Comércio Ltda";"3654";"2020-06-11";;"200,00"
