"ID";"TIPO_DOCUMENTO";"ANO";"MÊS";"COD_SENADOR";"NOME_SENADOR";"TIPO_DESPESA";"CPF_CNPJ_FORNECEDOR";"NOME_FORNECEDOR";"DOCUMENTO";"DATA";"DETALHAMENTO";"VALOR_REEMBOLSADO"
"2154472";"Passagem / Bilhete / Código Localizador";"2021";"1";"5350";"JORGINHO MELLO";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"RQY3XA";"2021-01-14";"Companhia Aérea: GOL, Localizador: RQY3XA. Passageiros: JORGINHO DOS SANTOS MELLO (Matrícula 341396, PARLAMENTAR), Voo: 1844 - BSB/FLN - 14/01/21; ";"393,84"
"2154471";"Passagem / Bilhete / Código Localizador";"2021";"1";"5350";"JORGINHO MELLO";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"UT796E";"2021-01-18";"Companhia Aérea: GOL, Localizador: UT796E. Passageiros: JORGINHO DOS SANTOS MELLO (Matrícula 341396, PARLAMENTAR), Voo: 1122 - GRU/BSB - 19/01/21; JORGINHO DOS SANTOS MELLO (Matrícula 341396, PARLAMENTAR), Voo: 1323 - FLN/GRU - 19/01/21; ";"1694,28"
"2154470";"Passagem / Bilhete / Código Localizador";"2021";"1";"5350";"JORGINHO MELLO";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"ARTE9E";"2021-01-19";"Companhia Aérea: GOL, Localizador: ARTE9E. Passageiros: JORGINHO DOS SANTOS MELLO (Matrícula 341396, PARLAMENTAR), Voo: 1844 - BSB/FLN - 21/01/21; ";"638,97"
"2154468";"Passagem / Bilhete / Código Localizador";"2021";"1";"5350";"JORGINHO MELLO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"KEKRGO";"2021-01-15";"Companhia Aérea: LATAM, Localizador: KEKRGO. Passageiros: JORGINHO DOS SANTOS MELLO (Matrícula 341396, PARLAMENTAR), Voo: 3281 - FLN/GRU - 01/02/21; JORGINHO DOS SANTOS MELLO (Matrícula 341396, PARLAMENTAR), Voo: 3258 - GRU/BSB - 01/02/21; JORGINHO DOS SANTOS MELLO (Matrícula 341396, PARLAMENTAR), Voo: 3034 - BSB/FLN - 12/02/21; ";"1839,95"
"2154467";"Passagem / Bilhete / Código Localizador";"2021";"1";"5350";"JORGINHO MELLO";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"TGFOWB";"2021-01-15";"Companhia Aérea: LATAM, Localizador: TGFOWB. Passageiros: JORGINHO DOS SANTOS MELLO (Matrícula 341396, PARLAMENTAR), Voo: 9001 - FLN/CGH - 13/01/21; JORGINHO DOS SANTOS MELLO (Matrícula 341396, PARLAMENTAR), Voo: 3084 - CGH/BSB - 13/01/21; JORGINHO DOS SANTOS MELLO (Matrícula 341396, PARLAMENTAR), Voo: 3034 - BSB/FLN - 04/02/21; ";"1844,32"
"2166008";"Passagem / Bilhete / Código Localizador";"2021";"8";"878";"JOSÉ ANÍBAL";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA";"CK8FSC";"2021-08-16";"Companhia Aérea: GOL, Localizador: CK8FSC. Passageiros: JOSÉ ANIBAL PERES DE PONTES (Matrícula 314290, PARLAMENTAR), Voo: 1594 - SÃO PAULO / BRASÍLIA - 17/08/21; ";"1820,15"
"2166003";"Passagem / Bilhete / Código Localizador";"2021";"8";"878";"JOSÉ ANÍBAL";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA";"ITWV5B";"2021-08-16";"Companhia Aérea: GOL, Localizador: ITWV5B. Passageiros: RAFAEL RODRIGUES PINHEIRO (Matrícula 317023, COMISSIONADO), Voo: 1594 - SÃO PAULO / BRASÍLIA - 17/08/21; ";"1820,15"
"2166007";"Passagem / Bilhete / Código Localizador";"2021";"8";"878";"JOSÉ ANÍBAL";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA";"UVCYEY";"2021-08-18";"Companhia Aérea: LATAM, Localizador: UVCYEY. Passageiros: VICTOR MENDONÇA DE ALMEIDA FERREIRA (Matrícula 316882, COMISSIONADO), Voo: 4608 - BRASÍLIA / SÃO PAULO - 18/08/21; ";"2153,70"
"2166009";"Passagem / Bilhete / Código Localizador";"2021";"8";"878";"JOSÉ ANÍBAL";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA";"DCEOCQ";"2021-08-20";"Companhia Aérea: LATAM, Localizador: DCEOCQ. Passageiros: JOSÉ ANIBAL PERES DE PONTES (Matrícula 314290, PARLAMENTAR), Voo: 3388 - SÃO PAULO / BRASÍLIA - 24/08/21; ";"1818,27"
"2166010";"Passagem / Bilhete / Código Localizador";"2021";"8";"878";"JOSÉ ANÍBAL";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA";"HBIERB";"2021-08-25";"Companhia Aérea: LATAM, Localizador: HBIERB. Passageiros: JOSÉ ANIBAL PERES DE PONTES (Matrícula 314290, PARLAMENTAR), Voo: 3410 - BRASÍLIA / SÃO PAULO - 26/08/21; ";"1816,54"
"2166001";"Passagem / Bilhete / Código Localizador";"2021";"8";"878";"JOSÉ ANÍBAL";"Passagens aéreas, aquáticas e terrestres nacionais";"16.978.175/0001-08";"Adria Viagens e Turismo LTDA";"ADALLU";"2021-08-28";"Companhia Aérea: GOL, Localizador: ADALLU. Passageiros: JOSÉ ANIBAL PERES DE PONTES (Matrícula 314290, PARLAMENTAR), Voo: 1454 - SÃO PAULO / BRASÍLIA - 30/08/21; ";"1850,15"
"2167467";"Nota Fiscal";"2021";"9";"878";"JOSÉ ANÍBAL";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"61.695.227/0001-93";"Eletropaulo Metropolitana Eletricidade de São Paulo S.A.";"350451428";"2021-09-27";"Senador José Aníbal - Despesa com energia elétrica para uso do escritório parlamentar no Estado.";"145,47"
"2167337";"Recibo";"2021";"9";"878";"JOSÉ ANÍBAL";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"21.561.101/0001-01";"FR - Empreendimentos e Participações Eireli";;"2021-09-13";"Senador José Aníbal - Despesa referente ao pagamento da oitava parcela do IPTU de 2021 do escritório parlamentar no Estado.";"1550,67"
"2167338";"Recibo";"2021";"9";"878";"JOSÉ ANÍBAL";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"21.561.101/0001-01";"FR - Empreendimentos e Participações Eireli";;"2021-09-13";"Senador José Aníbal - Despesa com condomínio do escritório parlamentar no estado.";"1927,80"
"2166996";"Recibo";"2021";"9";"878";"JOSÉ ANÍBAL";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"30.647.677/0001-87";"NETO JUNIOR CONSULTORIA IMOBILIÁRIA LTDA";;"2021-09-13";"Senador José Aníbal - Despesa com locação de escritório político para atividades parlamentares no Estado.";"10000,00"
"2169207";"Nota Fiscal Eletrônica";"2021";"9";"878";"JOSÉ ANÍBAL";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"38.423.843/0001-73";"ATLANTIC G MARKETING LTDA";"00000006";"2021-10-25";"Senador José Aníbal - Despesa com prestação de serviço de marketing digital para o Senador.";"300,00"
"2168759";"Nota Fiscal Eletrônica";"2021";"9";"878";"JOSÉ ANÍBAL";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"38.423.843/0001-73";"ATLANTIC G MARKETING LTDA";"00000006";"2021-10-25";"Senador José Aníbal - Despesa com prestação de serviço de marketing digital para o Senador.";"3900,00"
"2168755";"Nota Fiscal Eletrônica";"2021";"9";"878";"JOSÉ ANÍBAL";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"38.423.843/0001-73";"ATLANTIC G MARKETING LTDA";"00000005";"2021-10-25";"Senador José Aníbal - Despesa com prestação de serviço de marketing digital para o Senador.";"4645,16"
"2166405";"Recibo";"2021";"9";"878";"JOSÉ ANÍBAL";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"38.350.846/0001-24";"FABIO ARIMA CORRETAGEM DE SEGURAOS LTDA (Mutual Mix Seguros)";"947694";"2021-09-03";"Senador José Aníbal - Despesa com seguro de escritório político do Senador no Estado.";"411,72"
"2167900";"Cupom Fiscal";"2021";"9";"878";"JOSÉ ANÍBAL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"60.570.793/0001-06";"AUTO POSTO HIGIENOPOLIS LTDA";"284252";"2021-09-18";"Senador José Aníbal - Despesa com combustível para veículo utilizado em atividade parlamentar no Estado.";"250,32"
"2167903";"Cupom Fiscal";"2021";"9";"878";"JOSÉ ANÍBAL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"60.570.793/0001-06";"AUTO POSTO HIGIENOPOLIS LTDA";"285580";"2021-09-28";"Senador José Aníbal - Despesa com combustível para veículo utilizado em atividade parlamentar no Estado.";"277,78"
"2168399";"Cupom Fiscal";"2021";"9";"878";"JOSÉ ANÍBAL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"43.946.524/0001-82";"ITAMBE AUTO POSTO LTDA";"111148";"2021-09-15";"Senador José Aníbal - Aquisição de combustível para veículo utilizado na atividade parlamentar.";"352,14"
"2167901";"Cupom Fiscal";"2021";"9";"878";"JOSÉ ANÍBAL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"62.972.492/0001-34";"POSTO BOLA PESADA LTDA";"252478";"2021-09-23";"Senador José Aníbal - Despesa com combustível para veículo utilizado em atividade parlamentar no Estado.";"294,34"
"2167916";"Recibo";"2021";"9";"878";"JOSÉ ANÍBAL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.895.646/0001-87";"UBER DO BRASIL TECNOLOGIA LTDA";;"2021-09-02";"Senador José Aníbal - Despesa com transporte privado urbano mediante aplicativo.";"20,96"
"2167914";"Recibo";"2021";"9";"878";"JOSÉ ANÍBAL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.895.646/0001-87";"UBER DO BRASIL TECNOLOGIA LTDA";;"2021-09-02";"Senador José Aníbal - Despesa com transporte privado urbano mediante aplicativo.";"22,99"
"2167915";"Recibo";"2021";"9";"878";"JOSÉ ANÍBAL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.895.646/0001-87";"UBER DO BRASIL TECNOLOGIA LTDA";;"2021-09-02";"Senador José Aníbal - Despesa com transporte privado urbano mediante aplicativo.";"26,15"
"2167912";"Recibo";"2021";"9";"878";"JOSÉ ANÍBAL";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.895.646/0001-87";"UBER DO BRASIL TECNOLOGIA LTDA";;"2021-09-02";"Senador José Aníbal - Despesa com transporte privado urbano mediante aplicativo.";"29,50"
"2165997";"Nota Fiscal Eletrônica";"2021";"9";"1249";"KÁTIA ABREU";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"62.264.692/0001-32";"MCM CONSULTORES ASSOCIADOS S.S.";"6323";"2021-09-01";"SERVIÇO DE CONSULTORIA MACROECONÔMICA.
APRESENTAÇÃO SOBRE A CONJUNTURA ECONÔMICA BRASILEIRA E ELABORAÇÃO DE ESTUDOS SOLICITADOS SOBRE FINANÇAS PÚBLICAS E IMPACTOS ECONÔMICOS DE MEDIDAS EM TRAMITAÇÃO OU A SEREM PROPOSTAS NO SENADO FEDERAL.";"6985,88"
"2167661";"Recibo";"2021";"9";"1249";"KÁTIA ABREU";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.895.646/0001-87";"UBER DO BRASIL TECNOLOGIA LTDA";;"2021-09-22";"UTILIZAÇÃO DE TRANSPORTE POR APLICATIVO, TRECHO AEROPORTO / GUARÁ - DF";"30,90"
"2167659";"Recibo";"2021";"9";"1249";"KÁTIA ABREU";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"17.895.646/0001-87";"UBER DO BRASIL TECNOLOGIA LTDA";;"2021-09-22";"UTILIZAÇÃO DE TRANSPORTE POR APLICATIVO, TRECHO SENADO FEDERAL / AEROPORTO.";"31,96"
"2166368";"Passagem / Bilhete / Código Localizador";"2021";"9";"1249";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"IFWFPP";"2021-09-13";"Companhia Aérea: GOL, Localizador: IFWFPP. Passageiros: KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 1793 - PALMAS / BRASÍLIA - 14/09/21; ";"2119,32"
"2167677";"Passagem / Bilhete / Código Localizador";"2021";"9";"1249";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"FYAXDZ";"2021-09-20";"Companhia Aérea: GOL, Localizador: FYAXDZ. Passageiros: KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 1792 - BRASÍLIA / PALMAS - 23/09/21; ";"1685,23"
"2167675";"Passagem / Bilhete / Código Localizador";"2021";"9";"1249";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"BBFMRP";"2021-09-23";"Companhia Aérea: GOL, Localizador: BBFMRP. Passageiros: KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 1793 - PALMAS / BRASÍLIA - 28/10/21; ";"1525,23"
"2167679";"Passagem / Bilhete / Código Localizador";"2021";"9";"1249";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"TSDEQM";"2021-09-06";"Companhia Aérea: LATAM, Localizador: TSDEQM. Passageiros: KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 3307 - BRASÍLIA / SANTARÉM - 17/09/21; ";"1224,23"
"2167738";"Passagem / Bilhete / Código Localizador";"2021";"9";"1249";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"HZEABC";"2021-09-10";"Companhia Aérea: LATAM, Localizador: HZEABC. Passageiros: KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 3316 - SANTARÉM / BRASÍLIA - 19/09/21; ";"1828,23"
"2167666";"Passagem / Bilhete / Código Localizador";"2021";"9";"1249";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"JJNCTQ";"2021-09-30";"Companhia Aérea: LATAM, Localizador: JJNCTQ. Passageiros: KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 4033 - SÃO PAULO - VIRACOPOS / ARACAJU - 30/09/21; KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 4055 - BRASÍLIA / SÃO PAULO - VIRACOPOS - 30/09/21; ";"818,13"
"2171075";"Recibo";"2021";"10";"1249";"KÁTIA ABREU";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"24.839.351/0001-59";"GK EMPREENDIMENTOS IMOBILIÁRIOS LTDA";;"2021-11-30";"DESPESA DE ALUGUEL DO ESCRITÓRIO DE APOIO EM PALMAS, TOCANTINS, NO MÊS DE OUTUBRO/2021.";"1000,00"
"2167648";"Nota Fiscal Eletrônica";"2021";"10";"1249";"KÁTIA ABREU";"Aquisição de material de consumo para uso no escritório político, inclusive aquisição ou locação de software, despesas postais, aquisição de publicações, locação de móveis e de equipamentos. ";"02.080.328/0001-90";"PAPEL VIRTUAL LTDA - ME";"03234";"2021-10-04";"1 ENCADERNAÇÃO E 100 CARTÕES DE VISITA FRENTE-VERSO.";"99,00"
"2168087";"Nota Fiscal Eletrônica";"2021";"10";"1249";"KÁTIA ABREU";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"14.214.732/0001-99";"CLIMA CONSULTORIA EMPRESARIAL EIRELI";"202100000000032";"2021-10-13";"CONSULTORIA TRIBUTÁRIA E CONSULTÓRIA MP 1052/2021";"9700,00"
"2168990";"Nota Fiscal Eletrônica";"2021";"10";"1249";"KÁTIA ABREU";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"15.203.465/0001-17";"LUKY COMUNICAÇÃO VISUAL E EVENTOS LTDA - ME";"202100000000147";"2021-10-27";"3.000 (TRÊS MIL) FLYERS, FRENTE E VERSO, COLORIDOS, EM PAPEL COUCHE";"3250,00"
"2167645";"Nota Fiscal Eletrônica";"2021";"10";"1249";"KÁTIA ABREU";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"62.264.692/0001-32";"MCM CONSULTORES ASSOCIADOS S.S.";"6374";"2021-10-01";"Serviço de consultoria macroeconômica: conjuntura econômica brasileira e elaboração de estudos sobre finanças públicas e impactos econômicos de medidas em tramitação ou a serem propostas no Senado Federal.";"6985,88"
"2167650";"Passagem / Bilhete / Código Localizador";"2021";"10";"1249";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"HUAKCA";"2021-09-20";"Companhia Aérea: GOL, Localizador: HUAKCA. Passageiros: KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 1792 - BRASÍLIA / PALMAS - 01/10/21; ";"1381,23"
"2167651";"Passagem / Bilhete / Código Localizador";"2021";"10";"1249";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"RCESED";"2021-09-30";"Companhia Aérea: GOL, Localizador: RCESED. Passageiros: KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 1793 - PALMAS / BRASÍLIA - 04/10/21; ";"1674,92"
"2167652";"Passagem / Bilhete / Código Localizador";"2021";"10";"1249";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"33.937.681/0001-78";"LATAM";"HSSIRE";"2021-09-20";"Companhia Aérea: LATAM, Localizador: HSSIRE. Passageiros: KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 3355 - ARACAJU / BRASILIA - 01/10/21; ";"897,81"
"2171072";"Recibo";"2021";"11";"1249";"KÁTIA ABREU";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"24.839.351/0001-59";"GK EMPREENDIMENTOS IMOBILIÁRIOS LTDA";;"2021-11-30";"DESPESA DO ALUGUEL NO MÊS DE NOVEMBRO/2021 DO ESCRITÓRIO DE APOIO EM PALMAS, TOCANTINS.";"1000,00"
"2169576";"Nota Fiscal Eletrônica";"2021";"11";"1249";"KÁTIA ABREU";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"62.264.692/0001-32";"MCM CONSULTORES ASSOCIADOS S.S.";"6426";"2021-11-01";"Serviço de consultoria macroeconômica, conjuntura econômica brasileira e elaboração de estudos solicitados sobre finanças públicas e impactos econômicos de medidas em tramitação ou a serem a serem propostas no Senado Federal.";"6985,88"
"2170781";"Passagem / Bilhete / Código Localizador";"2021";"11";"1249";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"07.575.651/0001-59";"GOL";"BGKJAM";"2021-11-02";"Companhia Aérea: GOL, Localizador: BGKJAM. Passageiros: KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 1793 - PALMAS / BRASILIA - 03/11/21; ";"1842,23"
"2170244";"Passagem / Bilhete / Código Localizador";"2021";"11";"1249";"KÁTIA ABREU";"Passagens aéreas, aquáticas e terrestres nacionais";"16.988.607/0001-61";"Mm Turismo & Viagens S.A";"LAGGZM";"2021-11-17";"Companhia Aérea: GOL, Localizador: LAGGZM. Passageiros: KATIA REGINA DE ABREU (Matrícula 200272, PARLAMENTAR), Voo: 1792 - BRASÍLIA / PALMAS - 18/11/21; ";"764,62"
"2168031";"Nota Fiscal Eletrônica";"2021";"10";"5926";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.163.903/0001-19";"Souza & Cavalcante Comércio Ltda";"6737";"2021-10-11";;"338,02"
"2168343";"Nota Fiscal Eletrônica";"2021";"10";"5926";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.163.903/0001-19";"Souza & Cavalcante Comércio Ltda";"6767";"2021-10-15";;"390,01"
"2168668";"Nota Fiscal Eletrônica";"2021";"10";"5926";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.163.903/0001-19";"Souza & Cavalcante Comércio Ltda";"6819";"2021-10-21";;"325,00"
"2169453";"Nota Fiscal Eletrônica";"2021";"10";"5926";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.163.903/0001-19";"Souza & Cavalcante Comércio Ltda";"6844";"2021-10-25";;"400,00"
"2169438";"Nota Fiscal Eletrônica";"2021";"10";"5926";"LUCAS BARRETO";"Locomoção, hospedagem, alimentação, combustíveis e lubrificantes";"02.163.903/0001-19";"Souza & Cavalcante Comércio Ltda";"6870";"2021-10-28";;"131,00"
"2169331";"Passagem / Bilhete / Código Localizador";"2021";"10";"5926";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. CAMACHO TORRES - ME";"UKIHBL";"2021-08-25";"Companhia Aérea: GOL, Localizador: UKIHBL. Passageiros: WALTER MOURA CAMARA DOS REIS JUNIOR (Matrícula 354240, COMISSIONADO), Voo: 1814 - BSB-MCP - 20/10/21; WALTER MOURA CAMARA DOS REIS JUNIOR (Matrícula 354240, COMISSIONADO), Voo: 1815 - MCP-BSB - 27/10/21; ";"908,93"
"2169335";"Passagem / Bilhete / Código Localizador";"2021";"10";"5926";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. CAMACHO TORRES - ME";"SXEQSR";"2021-09-20";"Companhia Aérea: LATAM, Localizador: SXEQSR. Passageiros: VLADIMIR BELMINO DE ALMEIDA (Matrícula 354615, COMISSIONADO), Voo: 3523 - MCP-BSB - 07/10/21; ";"1221,59"
"2169877";"Passagem / Bilhete / Código Localizador";"2021";"10";"5926";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. CAMACHO TORRES - ME";"HUZXIA";"2021-09-27";"Companhia Aérea: GOL, Localizador: HUZXIA. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 1815 - MCP-BSB - 03/10/21; ";"1946,53"
"2169346";"Passagem / Bilhete / Código Localizador";"2021";"10";"5926";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. CAMACHO TORRES - ME";"MQARCW";"2021-10-06";"Companhia Aérea: GOL, Localizador: MQARCW. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 1815 - MCP-BSB - 12/10/21; ";"1647,97"
"2169334";"Passagem / Bilhete / Código Localizador";"2021";"10";"5926";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. CAMACHO TORRES - ME";"JFOEFA";"2021-10-06";"Companhia Aérea: GOL, Localizador: JFOEFA. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 1814 - BSB-MCP - 07/10/21; ";"1904,77"
"2169333";"Passagem / Bilhete / Código Localizador";"2021";"10";"5926";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. CAMACHO TORRES - ME";"MSGGCZ";"2021-10-13";"Companhia Aérea: GOL, Localizador: MSGGCZ. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 1814 - BSB-MCP - 15/10/21; ";"1904,22"
"2169330";"Passagem / Bilhete / Código Localizador";"2021";"10";"5926";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. CAMACHO TORRES - ME";"UFFUYK";"2021-10-15";"Companhia Aérea: GOL, Localizador: UFFUYK. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 1814 - BSB - MCP - 21/10/21; ";"1738,22"
"2169332";"Passagem / Bilhete / Código Localizador";"2021";"10";"5926";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. CAMACHO TORRES - ME";"HZCKZS";"2021-10-15";"Companhia Aérea: GOL, Localizador: HZCKZS. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 1815 - MCP-BSB - 18/10/21; ";"1897,13"
"2169327";"Passagem / Bilhete / Código Localizador";"2021";"10";"5926";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. CAMACHO TORRES - ME";"ACABWA";"2021-10-19";"Companhia Aérea: GOL, Localizador: ACABWA. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 1814 - BSB - MCP - 28/10/21; ";"1574,22"
"2169329";"Passagem / Bilhete / Código Localizador";"2021";"10";"5926";"LUCAS BARRETO";"Passagens aéreas, aquáticas e terrestres nacionais";"14.294.443/0001-47";"A. CAMACHO TORRES - ME";"ZUXKZP";"2021-10-19";"Companhia Aérea: GOL, Localizador: ZUXKZP. Passageiros: LUIZ CANTUÁRIA BARRETO (Matrícula 210307, PARLAMENTAR), Voo: 1815 - MCP - BSB - 25/10/21; ";"1733,22"
"2174074";"Nota Fiscal Eletrônica";"2021";"11";"5926";"LUCAS BARRETO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"05.965.546/0001-09";"Companhia de Eletricidade do Amapá - CEA Equatorial";"011034483";"2021-11-12";;"251,89"
"2169423";"Nota Fiscal Eletrônica";"2021";"11";"5926";"LUCAS BARRETO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"23.071.392/0001-85";"R G M LUSTOSA LTDA (LUSTOSA IMOVEIS E CONSTRUCOES)";"39 / E";"2021-11-09";;"3800,00"
"2169427";"Fatura";"2021";"11";"5926";"LUCAS BARRETO";"Aluguel de imóveis para escritório político, compreendendo despesas concernentes a eles.";"02.558.157/0001-62";"Vivo Telefônica Brasil S/A";"1126781164";"2021-10-17";;"336,61"
"2170779";"Nota Fiscal Eletrônica";"2021";"11";"5926";"LUCAS BARRETO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"13.364.156/0001-01";"Click Assessoria & Comunicação Ltda-ME";"44 / E";"2021-11-30";;"1800,00"
"2170921";"Nota Fiscal Eletrônica";"2021";"11";"5926";"LUCAS BARRETO";"Contratação de consultorias, assessorias, pesquisas, trabalhos técnicos e outros serviços de apoio ao exercício do mandato parlamentar";"28.827.482/0001-77";"SAMAUMA DIGITAL LTDA";"10 / E";"2021-11-30";;"2500,00"
"2170721";"Nota Fiscal Eletrônica";"2021";"11";"5926";"LUCAS BARRETO";"Divulgação da atividade parlamentar";"30.867.497/0001-00";"Cibele Paixão Ribeiro";"132 / E";"2021-11-30";;"2000,00"
